game_date,away_team,home_team,away_abbr,home_abbr,away_pitcher,home_pitcher,start_time,book_count,books_with_current,books_with_open,home_no_vig_avg,away_no_vig_avg,home_no_vig_median,away_no_vig_median,home_no_vig_open_avg,away_no_vig_open_avg,home_no_vig_open_median,away_no_vig_open_median,source_url
2023-05-10,Tampa Bay Rays,Baltimore Orioles,TB,BAL,J. Beeks,D. Kremer,2023-05-10T22:35:00,5,5,5,0.4861,0.5139,0.4892,0.5108,0.4599,0.5401,0.4573,0.5427,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-10
2023-05-10,New York Mets,Cincinnati Reds,NYM,CIN,J. Verlander,H. Greene,2023-05-10T22:40:00,5,5,5,0.4094,0.5906,0.4088,0.5912,0.3927,0.6073,0.3933,0.6067,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-10
2023-05-10,Boston Red Sox,Atlanta Braves,BOS,ATL,B. Bello,D. Lee,2023-05-10T23:20:00,5,5,5,0.6142,0.3858,0.6115,0.3885,0.5918,0.4082,0.5912,0.4088,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-10
2023-05-10,San Diego Padres,Minnesota Twins,SD,MIN,S. Lugo,P. Lopez,2023-05-10T23:40:00,5,5,5,0.5427,0.4573,0.5427,0.4573,0.5312,0.4688,0.5325,0.4675,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-10
2023-05-10,St. Louis Cardinals,Chicago Cubs,STL,CHC,J. Montgomery,J. Steele,2023-05-10T23:40:00,5,5,5,0.4883,0.5117,0.4892,0.5108,0.5065,0.4935,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-10
2023-05-10,Chicago White Sox,Kansas City Royals,CWS,KC,L. Lynn,B. Keller,2023-05-10T23:40:00,5,5,5,0.4167,0.5833,0.4176,0.5824,0.4522,0.5478,0.4474,0.5526,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-10
2023-05-11,New York Mets,Cincinnati Reds,NYM,CIN,K. Senga,D. Law,2023-05-11T16:35:00,5,5,5,0.3613,0.6387,0.3589,0.6411,0.367,0.633,0.3676,0.6324,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-11
2023-05-11,San Diego Padres,Minnesota Twins,SD,MIN,Y. Darvish,B. Ober,2023-05-11T17:10:00,5,5,5,0.4309,0.5691,0.4474,0.5526,0.4778,0.5222,0.4783,0.5217,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-11
2023-05-11,Chicago White Sox,Kansas City Royals,CWS,KC,M. Clevinger,B. Singer,2023-05-11T18:10:00,5,5,5,0.5074,0.4926,0.5108,0.4892,0.5139,0.4861,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-11
2023-05-11,Tampa Bay Rays,New York Yankees,TB,NYY,D. Rasmussen,D. German,2023-05-11T23:05:00,5,5,5,0.5117,0.4883,0.5108,0.4892,0.472,0.528,0.4675,0.5325,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-11
2023-05-11,Texas Rangers,Oakland Athletics,TEX,OAK,N. Eovaldi,L. Medina,2023-05-12T01:40:00,5,5,5,0.3046,0.6954,0.302,0.698,0.3459,0.6541,0.3403,0.6597,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-11
2023-05-11,San Francisco Giants,Arizona Diamondbacks,SF,AZ,A. Cobb,T. Henry,2023-05-12T01:40:00,5,5,5,0.4323,0.5677,0.4322,0.5678,0.4485,0.5515,0.4474,0.5526,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-11
2023-05-12,Seattle Mariners,Detroit Tigers,SEA,DET,M. Gonzales,M. Boyd,2023-05-12T22:40:00,5,5,5,0.4778,0.5222,0.4783,0.5217,0.4575,0.5425,0.4573,0.5427,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-12
2023-05-12,Cincinnati Reds,Miami Marlins,CIN,MIA,G. Ashcraft,E. Perez,2023-05-12T22:40:00,5,5,5,0.5627,0.4373,0.562,0.438,0.5573,0.4427,0.5605,0.4395,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-12
2023-05-12,Tampa Bay Rays,New York Yankees,TB,NYY,T. Kelley,G. Cole,2023-05-12T23:05:00,5,5,5,0.6176,0.3824,0.6183,0.3817,0.6132,0.3868,0.614,0.386,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-12
2023-05-12,New York Mets,Washington Nationals,NYM,WSN,T. Megill,M. Gore,2023-05-12T23:05:00,5,5,5,0.4788,0.5212,0.4783,0.5217,0.4432,0.5568,0.4455,0.5545,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-12
2023-05-12,Pittsburgh Pirates,Baltimore Orioles,PIT,BAL,J. Oviedo,K. Bradish,2023-05-12T23:05:00,5,5,5,0.5832,0.4168,0.5824,0.4176,0.5895,0.4105,0.5918,0.4082,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-12
2023-05-12,Atlanta Braves,Toronto Blue Jays,ATL,TOR,S. Strider,C. Bassitt,2023-05-12T23:07:00,5,5,5,0.4184,0.5816,0.4176,0.5824,0.4234,0.5766,0.4202,0.5798,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-12
2023-05-12,St. Louis Cardinals,Boston Red Sox,STL,BOS,A. Wainwright,J. Paxton,2023-05-12T23:10:00,5,5,5,0.5104,0.4896,0.5108,0.4892,0.5176,0.4824,0.5217,0.4783,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-12
2023-05-12,Los Angeles Angels,Cleveland Guardians,LAA,CLE,T. Anderson,L. Allen,2023-05-12T23:10:00,5,5,5,0.5482,0.4518,0.5526,0.4474,0.5161,0.4839,0.5217,0.4783,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-12
2023-05-12,Kansas City Royals,Milwaukee Brewers,KC,MIL,J. Taylor,C. Burnes,2023-05-13T00:10:00,5,5,5,0.7097,0.2903,0.7086,0.2914,0.6724,0.3276,0.6735,0.3265,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-12
2023-05-12,Chicago Cubs,Minnesota Twins,CHC,MIN,D. Smyly,S. Gray,2023-05-13T00:10:00,5,5,5,0.5927,0.4073,0.5918,0.4082,0.5863,0.4137,0.5918,0.4082,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-12
2023-05-12,Houston Astros,Chicago White Sox,HOU,CWS,J. France,M. Kopech,2023-05-13T00:10:00,5,5,5,0.4203,0.5797,0.4176,0.5824,0.4448,0.5552,0.4455,0.5545,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-12
2023-05-12,Philadelphia Phillies,Colorado Rockies,PHI,COL,T. Walker,A. Gomber,2023-05-13T00:40:00,5,5,5,0.4517,0.5483,0.4532,0.5468,0.4123,0.5877,0.4118,0.5882,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-12
2023-05-12,San Francisco Giants,Arizona Diamondbacks,SF,AZ,J. Brebbia,R. Nelson,2023-05-13T01:40:00,5,5,5,0.4896,0.5104,0.4892,0.5108,0.4839,0.5161,0.4846,0.5154,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-12
2023-05-12,Texas Rangers,Oakland Athletics,TEX,OAK,M. Perez,K. Waldichuk,2023-05-13T01:40:00,5,5,5,0.3942,0.6058,0.3958,0.6042,0.3812,0.6188,0.3743,0.6257,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-12
2023-05-12,San Diego Padres,Los Angeles Dodgers,SD,LAD,B. Snell,D. May,2023-05-13T02:10:00,5,5,5,0.5599,0.4401,0.5599,0.4401,0.5571,0.4429,0.5605,0.4395,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-12
2023-05-13,Tampa Bay Rays,New York Yankees,TB,NYY,S. McClanahan,N. Cortes,2023-05-13T17:05:00,5,5,5,0.422,0.578,0.4202,0.5798,0.4545,0.5455,0.4573,0.5427,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-13
2023-05-13,Seattle Mariners,Detroit Tigers,SEA,DET,B. Miller,A. Faedo,2023-05-13T17:10:00,5,5,5,0.3638,0.6362,0.3614,0.6386,0.3962,0.6038,0.396,0.604,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-13
2023-05-13,Cincinnati Reds,Miami Marlins,CIN,MIA,D. Law,S. Alcantara,2023-05-13T17:10:00,5,5,5,0.6836,0.3164,0.6854,0.3146,0.6016,0.3984,0.5996,0.4004,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-13
2023-05-13,Chicago Cubs,Minnesota Twins,CHC,MIN,H. Wesneski,J. Ryan,2023-05-13T18:10:00,5,5,5,0.603,0.397,0.604,0.396,0.6088,0.3912,0.6092,0.3908,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-13
2023-05-13,Atlanta Braves,Toronto Blue Jays,ATL,TOR,B. Elder,J. Berrios,2023-05-13T19:07:00,5,5,5,0.5329,0.4671,0.5325,0.4675,0.517,0.483,0.5217,0.4783,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-13
2023-05-13,Texas Rangers,Oakland Athletics,TEX,OAK,J. Gray,J. Kaprielian,2023-05-13T20:07:00,5,5,5,0.3848,0.6152,0.384,0.616,0.4222,0.5778,0.4088,0.5912,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-13
2023-05-13,St. Louis Cardinals,Boston Red Sox,STL,BOS,S. Matz,C. Sale,2023-05-13T20:10:00,5,5,5,0.5515,0.4485,0.5526,0.4474,0.5351,0.4649,0.5325,0.4675,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-13
2023-05-13,Los Angeles Angels,Cleveland Guardians,LAA,CLE,R. Detmers,C. Quantrill,2023-05-13T22:10:00,5,5,5,0.4646,0.5354,0.4675,0.5325,0.4871,0.5129,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-13
2023-05-13,Pittsburgh Pirates,Baltimore Orioles,PIT,BAL,R. Contreras,T. Wells,2023-05-13T23:05:00,5,5,5,0.6169,0.3831,0.616,0.384,0.5894,0.4106,0.5912,0.4088,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-13
2023-05-13,Kansas City Royals,Milwaukee Brewers,KC,MIL,Z. Greinke,A. Houser,2023-05-13T23:10:00,5,5,5,0.583,0.417,0.604,0.396,0.5956,0.4044,0.5991,0.4009,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-13
2023-05-13,Houston Astros,Chicago White Sox,HOU,CWS,B. Bielak,D. Cease,2023-05-13T23:15:00,5,5,5,0.5375,0.4625,0.537,0.463,0.5455,0.4545,0.5427,0.4573,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-13
2023-05-13,San Diego Padres,Los Angeles Dodgers,SD,LAD,J. Musgrove,J. Urias,2023-05-13T23:15:00,5,5,5,0.5827,0.4173,0.5798,0.4202,0.5784,0.4216,0.5798,0.4202,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-13
2023-05-13,San Francisco Giants,Arizona Diamondbacks,SF,AZ,A. DeSclafani,Z. Gallen,2023-05-14T00:10:00,5,5,5,0.6183,0.3817,0.6179,0.3821,0.5975,0.4025,0.5985,0.4015,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-13
2023-05-13,Philadelphia Phillies,Colorado Rockies,PHI,COL,R. Suarez,R. Feltner,2023-05-14T00:10:00,5,5,5,0.4334,0.5666,0.4365,0.5635,0.4047,0.5953,0.4037,0.5963,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-13
2023-05-14,Los Angeles Angels,Cleveland Guardians,LAA,CLE,P. Sandoval,T. Bibee,2023-05-14T15:35:00,5,5,5,0.5344,0.4656,0.5325,0.4675,0.4908,0.5092,0.5,0.5,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-14
2023-05-14,New York Mets,Washington Nationals,NYM,WSN,J. Lucchesi,T. Williams,2023-05-14T16:35:00,10,10,10,0.4029,0.5971,0.3977,0.6023,0.3895,0.6105,0.3887,0.6113,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-14
2023-05-14,Tampa Bay Rays,New York Yankees,TB,NYY,Z. Eflin,C. Schmidt,2023-05-14T17:35:00,5,5,5,0.4517,0.5483,0.4474,0.5526,0.4865,0.5135,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-14
2023-05-14,Pittsburgh Pirates,Baltimore Orioles,PIT,BAL,M. Keller,K. Gibson,2023-05-14T17:35:00,5,5,5,0.4991,0.5009,0.5,0.5,0.5705,0.4295,0.5711,0.4289,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-14
2023-05-14,Atlanta Braves,Toronto Blue Jays,ATL,TOR,C. McHugh,Y. Kikuchi,2023-05-14T17:37:00,5,5,5,0.5148,0.4852,0.5108,0.4892,0.4966,0.5034,0.5,0.5,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-14
2023-05-14,Seattle Mariners,Detroit Tigers,SEA,DET,L. Gilbert,J. Wentz,2023-05-14T17:40:00,5,5,5,0.3741,0.6259,0.3744,0.6256,0.3843,0.6157,0.3813,0.6187,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-14
2023-05-14,Cincinnati Reds,Miami Marlins,CIN,MIA,L. Weaver,B. Garrett,2023-05-14T17:40:00,5,5,5,0.5856,0.4144,0.5882,0.4118,0.6006,0.3994,0.5991,0.4009,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-14
2023-05-14,Houston Astros,Chicago White Sox,HOU,CWS,H. Brown,L. Giolito,2023-05-14T18:10:00,5,5,5,0.4384,0.5616,0.4474,0.5526,0.459,0.541,0.4573,0.5427,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-14
2023-05-14,Chicago Cubs,Minnesota Twins,CHC,MIN,M. Stroman,L. Varland,2023-05-14T18:10:00,5,5,5,0.5763,0.4237,0.562,0.438,0.5108,0.4892,0.5,0.5,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-14
2023-05-14,Kansas City Royals,Milwaukee Brewers,KC,MIL,J. Lyles,C. Rea,2023-05-14T18:10:00,5,5,5,0.6111,0.3889,0.6115,0.3885,0.6044,0.3956,0.604,0.396,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-14
2023-05-14,Philadelphia Phillies,Colorado Rockies,PHI,COL,A. Nola,K. Freeland,2023-05-14T19:10:00,5,5,5,0.4006,0.5994,0.4009,0.5991,0.4064,0.5936,0.4037,0.5963,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-14
2023-05-14,Texas Rangers,Oakland Athletics,TEX,OAK,A. Heaney,J. Sears,2023-05-14T20:07:00,5,5,5,0.4114,0.5886,0.4118,0.5882,0.4182,0.5818,0.4202,0.5798,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-14
2023-05-14,San Diego Padres,Los Angeles Dodgers,SD,LAD,R. Weathers,T. Gonsolin,2023-05-14T20:10:00,5,5,5,0.5909,0.4091,0.5882,0.4118,0.6174,0.3826,0.6187,0.3813,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-14
2023-05-14,San Francisco Giants,Arizona Diamondbacks,SF,AZ,L. Webb,B. Pfaadt,2023-05-14T20:10:00,5,5,5,0.4486,0.5514,0.4474,0.5526,0.4593,0.5407,0.4573,0.5427,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-14
2023-05-14,St. Louis Cardinals,Boston Red Sox,STL,BOS,M. Mikolas,C. Kluber,2023-05-14T23:10:00,5,5,5,0.4903,0.5097,0.4892,0.5108,0.496,0.504,0.5,0.5,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-14
2023-05-15,New York Mets,Washington Nationals,NYM,WSN,D. Peterson,P. Corbin,2023-05-15T20:05:00,5,5,5,0.4078,0.5922,0.4082,0.5918,0.3986,0.6014,0.4066,0.5934,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-15
2023-05-15,Los Angeles Angels,Baltimore Orioles,LAA,BAL,S. Ohtani,G. Rodriguez,2023-05-15T22:35:00,5,5,5,0.4778,0.5222,0.4783,0.5217,0.4542,0.5458,0.4573,0.5427,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-15
2023-05-15,New York Yankees,Toronto Blue Jays,NYY,TOR,J. Cordero,A. Manoah,2023-05-15T23:07:00,5,5,5,0.5807,0.4193,0.5798,0.4202,0.6007,0.3993,0.5991,0.4009,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-15
2023-05-15,Seattle Mariners,Boston Red Sox,SEA,BOS,G. Kirby,T. Houck,2023-05-15T23:10:00,5,5,5,0.4742,0.5258,0.4783,0.5217,0.5076,0.4924,0.5,0.5,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-15
2023-05-15,Milwaukee Brewers,St. Louis Cardinals,MIL,STL,F. Peralta,J. Flaherty,2023-05-15T23:45:00,5,5,5,0.4831,0.5169,0.4892,0.5108,0.4915,0.5085,0.5,0.5,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-15
2023-05-15,Atlanta Braves,Texas Rangers,ATL,TEX,C. Morton,C. Bradford,2023-05-16T00:05:00,5,5,5,0.391,0.609,0.3903,0.6097,0.4454,0.5546,0.4474,0.5526,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-15
2023-05-15,Chicago Cubs,Houston Astros,CHC,HOU,J. Taillon,F. Valdez,2023-05-16T00:10:00,5,5,5,0.6391,0.3609,0.6429,0.3571,0.6238,0.3762,0.622,0.378,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-15
2023-05-15,Cincinnati Reds,Colorado Rockies,CIN,COL,H. Greene,C. Seabold,2023-05-16T00:40:00,5,5,5,0.4707,0.5293,0.4675,0.5325,0.4778,0.5222,0.4783,0.5217,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-15
2023-05-15,Kansas City Royals,San Diego Padres,KC,SD,B. Keller,M. Wacha,2023-05-16T01:40:00,5,5,5,0.676,0.324,0.6778,0.3222,0.6468,0.3532,0.6465,0.3535,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-15
2023-05-15,Arizona Diamondbacks,Oakland Athletics,AZ,OAK,M. Kelly,D. Rucinski,2023-05-16T01:40:00,5,5,5,0.3395,0.6605,0.3395,0.6605,0.3572,0.6428,0.3536,0.6464,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-15
2023-05-15,Philadelphia Phillies,San Francisco Giants,PHI,SF,C. Brogdon,A. Wood,2023-05-16T01:45:00,5,5,5,0.517,0.483,0.5198,0.4802,0.5096,0.4904,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-15
2023-05-15,Minnesota Twins,Los Angeles Dodgers,MIN,LAD,P. Lopez,N. Syndergaard,2023-05-16T02:10:00,5,5,5,0.5226,0.4774,0.5217,0.4783,0.5161,0.4839,0.5154,0.4846,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-15
2023-05-16,Los Angeles Angels,Baltimore Orioles,LAA,BAL,C. Silseth,D. Kremer,2023-05-16T22:35:00,5,5,5,0.5692,0.4308,0.5711,0.4289,0.5415,0.4585,0.5427,0.4573,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-16
2023-05-16,Pittsburgh Pirates,Detroit Tigers,PIT,DET,L. Ortiz,M. Lorenzen,2023-05-16T22:40:00,5,5,5,0.5355,0.4645,0.5427,0.4573,0.5235,0.4765,0.5217,0.4783,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-16
2023-05-16,Washington Nationals,Miami Marlins,WSN,MIA,J. Gray,J. Luzardo,2023-05-16T22:40:00,5,5,5,0.6081,0.3919,0.604,0.396,0.5747,0.4253,0.5711,0.4289,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-16
2023-05-16,New York Yankees,Toronto Blue Jays,NYY,TOR,D. German,K. Gausman,2023-05-16T23:07:00,5,5,5,0.617,0.383,0.616,0.384,0.6153,0.3847,0.6115,0.3885,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-16
2023-05-16,Seattle Mariners,Boston Red Sox,SEA,BOS,L. Castillo,N. Pivetta,2023-05-16T23:10:00,5,5,5,0.4072,0.5928,0.4082,0.5918,0.4354,0.5646,0.4322,0.5678,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-16
2023-05-16,Tampa Bay Rays,New York Mets,TB,NYM,J. Beeks,J. Verlander,2023-05-16T23:10:00,5,5,5,0.5878,0.4122,0.5882,0.4118,0.59,0.41,0.5918,0.4082,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-16
2023-05-16,Milwaukee Brewers,St. Louis Cardinals,MIL,STL,W. Miley,J. Montgomery,2023-05-16T23:45:00,5,5,5,0.6231,0.3769,0.622,0.378,0.6082,0.3918,0.604,0.396,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-16
2023-05-16,Atlanta Braves,Texas Rangers,ATL,TEX,J. Shuster,D. Dunning,2023-05-17T00:05:00,5,5,5,0.5,0.5,0.5,0.5,0.493,0.507,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-16
2023-05-16,Chicago Cubs,Houston Astros,CHC,HOU,J. Steele,C. Javier,2023-05-17T00:10:00,5,5,5,0.6166,0.3834,0.616,0.384,0.5914,0.4086,0.5918,0.4082,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-16
2023-05-16,Cleveland Guardians,Chicago White Sox,CLE,CWS,S. Bieber,L. Lynn,2023-05-17T00:10:00,5,5,5,0.4735,0.5265,0.4758,0.5242,0.466,0.534,0.4675,0.5325,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-16
2023-05-16,Cincinnati Reds,Colorado Rockies,CIN,COL,B. Williamson,C. Dollander,2023-05-17T00:40:00,5,5,5,0.5514,0.4486,0.5526,0.4474,0.5351,0.4649,0.5427,0.4573,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-16
2023-05-16,Kansas City Royals,San Diego Padres,KC,SD,B. Singer,S. Lugo,2023-05-17T01:40:00,5,5,5,0.6415,0.3585,0.6429,0.3571,0.6523,0.3477,0.6581,0.3419,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-16
2023-05-16,Arizona Diamondbacks,Oakland Athletics,AZ,OAK,T. Henry,K. Muller,2023-05-17T01:40:00,5,5,5,0.412,0.588,0.4118,0.5882,0.4321,0.5679,0.4322,0.5678,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-16
2023-05-16,Philadelphia Phillies,San Francisco Giants,PHI,SF,Z. Wheeler,A. Cobb,2023-05-17T01:45:00,5,5,5,0.4877,0.5123,0.4892,0.5108,0.4797,0.5203,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-16
2023-05-16,Minnesota Twins,Los Angeles Dodgers,MIN,LAD,B. Ober,C. Kershaw,2023-05-17T02:10:00,5,5,5,0.6475,0.3525,0.6465,0.3535,0.6499,0.3501,0.65,0.35,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-16
2023-05-17,Pittsburgh Pirates,Detroit Tigers,PIT,DET,R. Hill,E. Rodriguez,2023-05-17T17:10:00,5,5,5,0.6122,0.3878,0.6092,0.3908,0.5723,0.4277,0.5711,0.4289,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-17
2023-05-17,Minnesota Twins,Los Angeles Dodgers,MIN,LAD,S. Gray,D. May,2023-05-17T19:10:00,5,5,5,0.5533,0.4467,0.5526,0.4474,0.5854,0.4146,0.5857,0.4143,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-17
2023-05-17,Cincinnati Reds,Colorado Rockies,CIN,COL,G. Ashcraft,A. Gomber,2023-05-17T19:10:00,5,5,5,0.52,0.48,0.5217,0.4783,0.5447,0.4553,0.5217,0.4783,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-17
2023-05-17,Arizona Diamondbacks,Oakland Athletics,AZ,OAK,R. Nelson,L. Medina,2023-05-17T19:37:00,5,5,5,0.4284,0.5716,0.4176,0.5824,0.4037,0.5963,0.4082,0.5918,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-17
2023-05-17,Philadelphia Phillies,San Francisco Giants,PHI,SF,T. Walker,R. Stripling,2023-05-17T19:45:00,5,5,5,0.4813,0.5187,0.4892,0.5108,0.4787,0.5213,0.4783,0.5217,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2023-05-17
