season,combo,feature_value,outcome,count,feature_rate,baseline_rate,lift
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__excellent_lt_3_75,team_won,158,0.5,0.5,0.0
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__excellent_lt_3_75,team_won,146,0.5753,0.498,0.0773
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__excellent_lt_3_75,team_won,161,0.528,0.5,0.028
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,f5_total_4plus,158,0.5949,0.6342,-0.0393
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,f5_total_4plus,149,0.6644,0.6211,0.0433
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,f5_total_4plus,134,0.5597,0.6226,-0.0629
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,f5_total_5plus,158,0.4747,0.531,-0.0563
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,f5_total_5plus,149,0.5168,0.4957,0.0211
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,f5_total_5plus,134,0.403,0.4925,-0.0895
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,game_total_10plus,158,0.443,0.4257,0.0173
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,game_total_10plus,149,0.443,0.3805,0.0625
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,game_total_10plus,134,0.3209,0.3911,-0.0702
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,game_total_9plus,158,0.557,0.5237,0.0333
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,game_total_9plus,149,0.5235,0.4863,0.0372
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,game_total_9plus,134,0.5075,0.4853,0.0222
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,opponent_blew_early_small_lead,158,0.2658,0.2853,-0.0195
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,opponent_blew_early_small_lead,149,0.2013,0.2697,-0.0684
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,opponent_blew_early_small_lead,134,0.2239,0.2877,-0.0638
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,opponent_runs_4plus,158,0.6013,0.5745,0.0268
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,opponent_runs_4plus,149,0.5503,0.55,0.0003
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,opponent_runs_4plus,134,0.5597,0.5493,0.0104
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,opponent_runs_5plus,158,0.4873,0.4529,0.0344
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,opponent_runs_5plus,149,0.4295,0.4252,0.0043
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,opponent_runs_5plus,134,0.4328,0.4166,0.0162
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_early_deficit_scored_next2,158,0.3354,0.3316,0.0038
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_early_deficit_scored_next2,149,0.2819,0.3148,-0.0329
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_early_deficit_scored_next2,134,0.291,0.3279,-0.0369
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_early_deficit_tied_or_led_later,158,0.2658,0.2853,-0.0195
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_early_deficit_tied_or_led_later,149,0.2013,0.2697,-0.0684
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_early_deficit_tied_or_led_later,134,0.2239,0.2877,-0.0638
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_f5_runs_2plus,158,0.519,0.5945,-0.0755
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_f5_runs_2plus,149,0.604,0.5795,0.0245
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_f5_runs_2plus,134,0.4552,0.5754,-0.1202
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_post5_runs_2plus,158,0.5127,0.4955,0.0172
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_post5_runs_2plus,149,0.4631,0.4773,-0.0142
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_post5_runs_2plus,134,0.5075,0.4701,0.0374
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_runs_4plus,158,0.5443,0.5745,-0.0302
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_runs_4plus,149,0.5772,0.55,0.0272
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_runs_4plus,134,0.5448,0.5493,-0.0045
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_runs_5plus,158,0.4241,0.4529,-0.0288
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_runs_5plus,149,0.4832,0.4252,0.058
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_runs_5plus,134,0.3433,0.4166,-0.0733
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_trailed_early_1to3,158,0.4873,0.4889,-0.0016
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_trailed_early_1to3,149,0.4497,0.4826,-0.0329
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_trailed_early_1to3,134,0.4627,0.4927,-0.03
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_won,158,0.5,0.5,0.0
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_won,149,0.5168,0.498,0.0188
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__good_3_75_4_25,team_won,134,0.4925,0.5,-0.0075
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,f5_total_4plus,304,0.6513,0.6342,0.0171
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,f5_total_4plus,147,0.6871,0.6211,0.066
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,f5_total_4plus,186,0.6452,0.6226,0.0226
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,f5_total_5plus,304,0.5559,0.531,0.0249
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,f5_total_5plus,147,0.5646,0.4957,0.0689
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,f5_total_5plus,186,0.5161,0.4925,0.0236
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,game_total_10plus,304,0.4671,0.4257,0.0414
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,game_total_10plus,147,0.483,0.3805,0.1025
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,game_total_10plus,186,0.4409,0.3911,0.0498
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,game_total_9plus,304,0.5592,0.5237,0.0355
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,game_total_9plus,147,0.6054,0.4863,0.1191
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,game_total_9plus,186,0.4946,0.4853,0.0093
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,opponent_blew_early_small_lead,304,0.273,0.2853,-0.0123
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,opponent_blew_early_small_lead,147,0.2789,0.2697,0.0092
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,opponent_blew_early_small_lead,186,0.2849,0.2877,-0.0028
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,opponent_runs_4plus,304,0.5329,0.5745,-0.0416
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,opponent_runs_4plus,147,0.5986,0.55,0.0486
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,opponent_runs_4plus,186,0.5376,0.5493,-0.0117
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,opponent_runs_5plus,304,0.4178,0.4529,-0.0351
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,opponent_runs_5plus,147,0.4558,0.4252,0.0306
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,opponent_runs_5plus,186,0.3763,0.4166,-0.0403
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_early_deficit_scored_next2,304,0.3289,0.3316,-0.0027
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_early_deficit_scored_next2,147,0.3605,0.3148,0.0457
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_early_deficit_scored_next2,186,0.3226,0.3279,-0.0053
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_early_deficit_tied_or_led_later,304,0.273,0.2853,-0.0123
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_early_deficit_tied_or_led_later,147,0.2789,0.2697,0.0092
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_early_deficit_tied_or_led_later,186,0.2849,0.2877,-0.0028
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_f5_runs_2plus,304,0.6875,0.5945,0.093
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_f5_runs_2plus,147,0.6803,0.5795,0.1008
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_f5_runs_2plus,186,0.6129,0.5754,0.0375
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_post5_runs_2plus,304,0.5,0.4955,0.0045
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_post5_runs_2plus,147,0.5374,0.4773,0.0601
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_post5_runs_2plus,186,0.4839,0.4701,0.0138
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_runs_4plus,304,0.6349,0.5745,0.0604
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_runs_4plus,147,0.6531,0.55,0.1031
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_runs_4plus,186,0.5645,0.5493,0.0152
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_runs_5plus,304,0.5164,0.4529,0.0635
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_runs_5plus,147,0.5034,0.4252,0.0782
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_runs_5plus,186,0.4785,0.4166,0.0619
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_trailed_early_1to3,304,0.4605,0.4889,-0.0284
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_trailed_early_1to3,147,0.4694,0.4826,-0.0132
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_trailed_early_1to3,186,0.4409,0.4927,-0.0518
2023,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_won,304,0.5428,0.5,0.0428
2024,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_won,147,0.5374,0.498,0.0394
2025,l10_rpg_bucket+opponent_starter_xfip_bucket,very_high_5_5_plus__very_bad_5_25_plus,team_won,186,0.5806,0.5,0.0806
2023,team_strength_bucket+opponent_strength_bucket,40_45__45_50,f5_total_4plus,118,0.6102,0.6342,-0.024
2024,team_strength_bucket+opponent_strength_bucket,40_45__45_50,f5_total_4plus,134,0.6642,0.6211,0.0431
2025,team_strength_bucket+opponent_strength_bucket,40_45__45_50,f5_total_4plus,140,0.6357,0.6226,0.0131
2023,team_strength_bucket+opponent_strength_bucket,40_45__45_50,f5_total_5plus,118,0.5339,0.531,0.0029
2024,team_strength_bucket+opponent_strength_bucket,40_45__45_50,f5_total_5plus,134,0.5224,0.4957,0.0267
2025,team_strength_bucket+opponent_strength_bucket,40_45__45_50,f5_total_5plus,140,0.5071,0.4925,0.0146
2023,team_strength_bucket+opponent_strength_bucket,40_45__45_50,game_total_10plus,118,0.4153,0.4257,-0.0104
2024,team_strength_bucket+opponent_strength_bucket,40_45__45_50,game_total_10plus,134,0.3433,0.3805,-0.0372
2025,team_strength_bucket+opponent_strength_bucket,40_45__45_50,game_total_10plus,140,0.4286,0.3911,0.0375
2023,team_strength_bucket+opponent_strength_bucket,40_45__45_50,game_total_9plus,118,0.5085,0.5237,-0.0152
2024,team_strength_bucket+opponent_strength_bucket,40_45__45_50,game_total_9plus,134,0.4627,0.4863,-0.0236
2025,team_strength_bucket+opponent_strength_bucket,40_45__45_50,game_total_9plus,140,0.5071,0.4853,0.0218
2023,team_strength_bucket+opponent_strength_bucket,40_45__45_50,opponent_blew_early_small_lead,118,0.2458,0.2853,-0.0395
2024,team_strength_bucket+opponent_strength_bucket,40_45__45_50,opponent_blew_early_small_lead,134,0.2537,0.2697,-0.016
2025,team_strength_bucket+opponent_strength_bucket,40_45__45_50,opponent_blew_early_small_lead,140,0.2643,0.2877,-0.0234
2023,team_strength_bucket+opponent_strength_bucket,40_45__45_50,opponent_runs_4plus,118,0.5678,0.5745,-0.0067
2024,team_strength_bucket+opponent_strength_bucket,40_45__45_50,opponent_runs_4plus,134,0.597,0.55,0.047
2025,team_strength_bucket+opponent_strength_bucket,40_45__45_50,opponent_runs_4plus,140,0.5929,0.5493,0.0436
2023,team_strength_bucket+opponent_strength_bucket,40_45__45_50,opponent_runs_5plus,118,0.4746,0.4529,0.0217
2024,team_strength_bucket+opponent_strength_bucket,40_45__45_50,opponent_runs_5plus,134,0.5075,0.4252,0.0823
2025,team_strength_bucket+opponent_strength_bucket,40_45__45_50,opponent_runs_5plus,140,0.4714,0.4166,0.0548
2023,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_early_deficit_scored_next2,118,0.2966,0.3316,-0.035
2024,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_early_deficit_scored_next2,134,0.3657,0.3148,0.0509
2025,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_early_deficit_scored_next2,140,0.3357,0.3279,0.0078
2023,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_early_deficit_tied_or_led_later,118,0.2458,0.2853,-0.0395
2024,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_early_deficit_tied_or_led_later,134,0.2537,0.2697,-0.016
2025,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_early_deficit_tied_or_led_later,140,0.2643,0.2877,-0.0234
2023,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_f5_runs_2plus,118,0.5085,0.5945,-0.086
2024,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_f5_runs_2plus,134,0.5597,0.5795,-0.0198
2025,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_f5_runs_2plus,140,0.5929,0.5754,0.0175
2023,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_post5_runs_2plus,118,0.5085,0.4955,0.013
2024,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_post5_runs_2plus,134,0.3881,0.4773,-0.0892
2025,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_post5_runs_2plus,140,0.4429,0.4701,-0.0272
2023,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_runs_4plus,118,0.5593,0.5745,-0.0152
2024,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_runs_4plus,134,0.5075,0.55,-0.0425
2025,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_runs_4plus,140,0.55,0.5493,0.0007
2023,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_runs_5plus,118,0.4576,0.4529,0.0047
2024,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_runs_5plus,134,0.3433,0.4252,-0.0819
2025,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_runs_5plus,140,0.4429,0.4166,0.0263
2023,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_trailed_early_1to3,118,0.4322,0.4889,-0.0567
2024,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_trailed_early_1to3,134,0.5373,0.4826,0.0547
2025,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_trailed_early_1to3,140,0.4786,0.4927,-0.0141
2023,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_won,118,0.4661,0.5,-0.0339
2024,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_won,134,0.3881,0.498,-0.1099
2025,team_strength_bucket+opponent_strength_bucket,40_45__45_50,team_won,140,0.45,0.5,-0.05
2023,team_strength_bucket+opponent_strength_bucket,40_45__50_55,f5_total_4plus,187,0.5989,0.6342,-0.0353
2024,team_strength_bucket+opponent_strength_bucket,40_45__50_55,f5_total_4plus,160,0.6438,0.6211,0.0227
2025,team_strength_bucket+opponent_strength_bucket,40_45__50_55,f5_total_4plus,191,0.7016,0.6226,0.079
2023,team_strength_bucket+opponent_strength_bucket,40_45__50_55,f5_total_5plus,187,0.5294,0.531,-0.0016
2024,team_strength_bucket+opponent_strength_bucket,40_45__50_55,f5_total_5plus,160,0.475,0.4957,-0.0207
2025,team_strength_bucket+opponent_strength_bucket,40_45__50_55,f5_total_5plus,191,0.5602,0.4925,0.0677
2023,team_strength_bucket+opponent_strength_bucket,40_45__50_55,game_total_10plus,187,0.4011,0.4257,-0.0246
2024,team_strength_bucket+opponent_strength_bucket,40_45__50_55,game_total_10plus,160,0.3812,0.3805,0.0007
2025,team_strength_bucket+opponent_strength_bucket,40_45__50_55,game_total_10plus,191,0.377,0.3911,-0.0141
2023,team_strength_bucket+opponent_strength_bucket,40_45__50_55,game_total_9plus,187,0.5241,0.5237,0.0004
2024,team_strength_bucket+opponent_strength_bucket,40_45__50_55,game_total_9plus,160,0.4562,0.4863,-0.0301
2025,team_strength_bucket+opponent_strength_bucket,40_45__50_55,game_total_9plus,191,0.5079,0.4853,0.0226
2023,team_strength_bucket+opponent_strength_bucket,40_45__50_55,opponent_blew_early_small_lead,187,0.2834,0.2853,-0.0019
2024,team_strength_bucket+opponent_strength_bucket,40_45__50_55,opponent_blew_early_small_lead,160,0.3063,0.2697,0.0366
2025,team_strength_bucket+opponent_strength_bucket,40_45__50_55,opponent_blew_early_small_lead,191,0.2565,0.2877,-0.0312
2023,team_strength_bucket+opponent_strength_bucket,40_45__50_55,opponent_runs_4plus,187,0.5936,0.5745,0.0191
2024,team_strength_bucket+opponent_strength_bucket,40_45__50_55,opponent_runs_4plus,160,0.625,0.55,0.075
2025,team_strength_bucket+opponent_strength_bucket,40_45__50_55,opponent_runs_4plus,191,0.6021,0.5493,0.0528
2023,team_strength_bucket+opponent_strength_bucket,40_45__50_55,opponent_runs_5plus,187,0.4759,0.4529,0.023
2024,team_strength_bucket+opponent_strength_bucket,40_45__50_55,opponent_runs_5plus,160,0.5312,0.4252,0.106
2025,team_strength_bucket+opponent_strength_bucket,40_45__50_55,opponent_runs_5plus,191,0.4712,0.4166,0.0546
2023,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_early_deficit_scored_next2,187,0.3316,0.3316,0.0
2024,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_early_deficit_scored_next2,160,0.375,0.3148,0.0602
2025,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_early_deficit_scored_next2,191,0.3351,0.3279,0.0072
2023,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_early_deficit_tied_or_led_later,187,0.2834,0.2853,-0.0019
2024,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_early_deficit_tied_or_led_later,160,0.3063,0.2697,0.0366
2025,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_early_deficit_tied_or_led_later,191,0.2565,0.2877,-0.0312
2023,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_f5_runs_2plus,187,0.6043,0.5945,0.0098
2024,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_f5_runs_2plus,160,0.5188,0.5795,-0.0607
2025,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_f5_runs_2plus,191,0.5602,0.5754,-0.0152
2023,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_post5_runs_2plus,187,0.4439,0.4955,-0.0516
2024,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_post5_runs_2plus,160,0.45,0.4773,-0.0273
2025,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_post5_runs_2plus,191,0.466,0.4701,-0.0041
2023,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_runs_4plus,187,0.5508,0.5745,-0.0237
2024,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_runs_4plus,160,0.45,0.55,-0.1
2025,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_runs_4plus,191,0.5131,0.5493,-0.0362
2023,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_runs_5plus,187,0.3904,0.4529,-0.0625
2024,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_runs_5plus,160,0.3125,0.4252,-0.1127
2025,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_runs_5plus,191,0.3717,0.4166,-0.0449
2023,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_trailed_early_1to3,187,0.4759,0.4889,-0.013
2024,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_trailed_early_1to3,160,0.625,0.4826,0.1424
2025,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_trailed_early_1to3,191,0.5445,0.4927,0.0518
2023,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_won,187,0.4492,0.5,-0.0508
2024,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_won,160,0.3937,0.498,-0.1043
2025,team_strength_bucket+opponent_strength_bucket,40_45__50_55,team_won,191,0.4555,0.5,-0.0445
2025,team_strength_bucket+opponent_strength_bucket,40_45__55_60,f5_total_4plus,111,0.6216,0.6226,-0.001
2025,team_strength_bucket+opponent_strength_bucket,40_45__55_60,f5_total_5plus,111,0.4865,0.4925,-0.006
