season,family,feature,feature_value,outcome,count,feature_rate,baseline_rate,lift
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,opponent_runs_4plus,371,0.5499,0.5493,0.0006
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,opponent_runs_5plus,383,0.4282,0.4529,-0.0247
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,opponent_runs_5plus,396,0.4545,0.4252,0.0293
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,opponent_runs_5plus,371,0.4016,0.4166,-0.015
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_early_deficit_scored_next2,383,0.3211,0.3316,-0.0105
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_early_deficit_scored_next2,396,0.3333,0.3148,0.0185
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_early_deficit_scored_next2,371,0.3558,0.3279,0.0279
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_early_deficit_tied_or_led_later,383,0.2637,0.2853,-0.0216
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_early_deficit_tied_or_led_later,396,0.2955,0.2697,0.0258
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_early_deficit_tied_or_led_later,371,0.3019,0.2877,0.0142
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_f5_runs_2plus,383,0.6005,0.5945,0.006
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_f5_runs_2plus,396,0.6313,0.5795,0.0518
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_f5_runs_2plus,371,0.5984,0.5754,0.023
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_post5_runs_2plus,383,0.5117,0.4955,0.0162
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_post5_runs_2plus,396,0.5076,0.4773,0.0303
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_post5_runs_2plus,371,0.4825,0.4701,0.0124
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_runs_4plus,383,0.5875,0.5745,0.013
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_runs_4plus,396,0.596,0.55,0.046
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_runs_4plus,371,0.5633,0.5493,0.014
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_runs_5plus,383,0.4778,0.4529,0.0249
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_runs_5plus,396,0.4848,0.4252,0.0596
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_runs_5plus,371,0.4582,0.4166,0.0416
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_trailed_early_1to3,383,0.4569,0.4889,-0.032
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_trailed_early_1to3,396,0.4697,0.4826,-0.0129
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_trailed_early_1to3,371,0.5067,0.4927,0.014
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_won,383,0.5352,0.5,0.0352
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_won,396,0.5177,0.498,0.0197
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,team_won,371,0.5202,0.5,0.0202
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,f5_total_4plus,410,0.6195,0.6342,-0.0147
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,f5_total_4plus,505,0.6,0.6211,-0.0211
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,f5_total_4plus,359,0.6407,0.6226,0.0181
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,f5_total_5plus,410,0.5171,0.531,-0.0139
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,f5_total_5plus,505,0.495,0.4957,-0.0007
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,f5_total_5plus,359,0.4986,0.4925,0.0061
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,game_total_10plus,410,0.4146,0.4257,-0.0111
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,game_total_10plus,505,0.402,0.3805,0.0215
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,game_total_10plus,359,0.4206,0.3911,0.0295
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,game_total_9plus,410,0.4902,0.5237,-0.0335
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,game_total_9plus,505,0.5287,0.4863,0.0424
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,game_total_9plus,359,0.5404,0.4853,0.0551
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,opponent_blew_early_small_lead,410,0.2878,0.2853,0.0025
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,opponent_blew_early_small_lead,505,0.2634,0.2697,-0.0063
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,opponent_blew_early_small_lead,359,0.2953,0.2877,0.0076
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,opponent_runs_4plus,410,0.5293,0.5745,-0.0452
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,opponent_runs_4plus,505,0.5426,0.55,-0.0074
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,opponent_runs_4plus,359,0.585,0.5493,0.0357
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,opponent_runs_5plus,410,0.4,0.4529,-0.0529
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,opponent_runs_5plus,505,0.4119,0.4252,-0.0133
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,opponent_runs_5plus,359,0.4708,0.4166,0.0542
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_early_deficit_scored_next2,410,0.3195,0.3316,-0.0121
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_early_deficit_scored_next2,505,0.303,0.3148,-0.0118
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_early_deficit_scored_next2,359,0.3287,0.3279,0.0008
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_early_deficit_tied_or_led_later,410,0.2878,0.2853,0.0025
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_early_deficit_tied_or_led_later,505,0.2634,0.2697,-0.0063
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_early_deficit_tied_or_led_later,359,0.2953,0.2877,0.0076
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_f5_runs_2plus,410,0.6049,0.5945,0.0104
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_f5_runs_2plus,505,0.602,0.5795,0.0225
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_f5_runs_2plus,359,0.5933,0.5754,0.0179
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_post5_runs_2plus,410,0.5073,0.4955,0.0118
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_post5_runs_2plus,505,0.5228,0.4773,0.0455
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_post5_runs_2plus,359,0.4875,0.4701,0.0174
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_runs_4plus,410,0.5756,0.5745,0.0011
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_runs_4plus,505,0.5782,0.55,0.0282
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_runs_4plus,359,0.5961,0.5493,0.0468
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_runs_5plus,410,0.4756,0.4529,0.0227
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_runs_5plus,505,0.4356,0.4252,0.0104
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_runs_5plus,359,0.4318,0.4166,0.0152
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_trailed_early_1to3,410,0.4585,0.4889,-0.0304
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_trailed_early_1to3,505,0.4297,0.4826,-0.0529
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_trailed_early_1to3,359,0.5014,0.4927,0.0087
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_won,410,0.5268,0.5,0.0268
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_won,505,0.5485,0.498,0.0505
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,very_high_75_plus,team_won,359,0.4875,0.5,-0.0125
2023,starter_volatility,opponent_starter_ra_std_bucket,missing,f5_total_4plus,383,0.6554,0.6342,0.0212
2024,starter_volatility,opponent_starter_ra_std_bucket,missing,f5_total_4plus,396,0.6944,0.6211,0.0733
2025,starter_volatility,opponent_starter_ra_std_bucket,missing,f5_total_4plus,371,0.6361,0.6226,0.0135
2023,starter_volatility,opponent_starter_ra_std_bucket,missing,f5_total_5plus,383,0.5379,0.531,0.0069
2024,starter_volatility,opponent_starter_ra_std_bucket,missing,f5_total_5plus,396,0.5556,0.4957,0.0599
2025,starter_volatility,opponent_starter_ra_std_bucket,missing,f5_total_5plus,371,0.496,0.4925,0.0035
2023,starter_volatility,opponent_starter_ra_std_bucket,missing,game_total_10plus,383,0.4178,0.4257,-0.0079
2024,starter_volatility,opponent_starter_ra_std_bucket,missing,game_total_10plus,396,0.4444,0.3805,0.0639
2025,starter_volatility,opponent_starter_ra_std_bucket,missing,game_total_10plus,371,0.4016,0.3911,0.0105
2023,starter_volatility,opponent_starter_ra_std_bucket,missing,game_total_9plus,383,0.5222,0.5237,-0.0015
2024,starter_volatility,opponent_starter_ra_std_bucket,missing,game_total_9plus,396,0.5455,0.4863,0.0592
2025,starter_volatility,opponent_starter_ra_std_bucket,missing,game_total_9plus,371,0.5229,0.4853,0.0376
2023,starter_volatility,opponent_starter_ra_std_bucket,missing,opponent_blew_early_small_lead,383,0.2637,0.2853,-0.0216
2024,starter_volatility,opponent_starter_ra_std_bucket,missing,opponent_blew_early_small_lead,396,0.2955,0.2697,0.0258
2025,starter_volatility,opponent_starter_ra_std_bucket,missing,opponent_blew_early_small_lead,371,0.3019,0.2877,0.0142
2023,starter_volatility,opponent_starter_ra_std_bucket,missing,opponent_runs_4plus,383,0.5483,0.5745,-0.0262
2024,starter_volatility,opponent_starter_ra_std_bucket,missing,opponent_runs_4plus,396,0.5631,0.55,0.0131
2025,starter_volatility,opponent_starter_ra_std_bucket,missing,opponent_runs_4plus,371,0.5499,0.5493,0.0006
2023,starter_volatility,opponent_starter_ra_std_bucket,missing,opponent_runs_5plus,383,0.4282,0.4529,-0.0247
2024,starter_volatility,opponent_starter_ra_std_bucket,missing,opponent_runs_5plus,396,0.4545,0.4252,0.0293
2025,starter_volatility,opponent_starter_ra_std_bucket,missing,opponent_runs_5plus,371,0.4016,0.4166,-0.015
2023,starter_volatility,opponent_starter_ra_std_bucket,missing,team_early_deficit_scored_next2,383,0.3211,0.3316,-0.0105
2024,starter_volatility,opponent_starter_ra_std_bucket,missing,team_early_deficit_scored_next2,396,0.3333,0.3148,0.0185
2025,starter_volatility,opponent_starter_ra_std_bucket,missing,team_early_deficit_scored_next2,371,0.3558,0.3279,0.0279
2023,starter_volatility,opponent_starter_ra_std_bucket,missing,team_early_deficit_tied_or_led_later,383,0.2637,0.2853,-0.0216
2024,starter_volatility,opponent_starter_ra_std_bucket,missing,team_early_deficit_tied_or_led_later,396,0.2955,0.2697,0.0258
2025,starter_volatility,opponent_starter_ra_std_bucket,missing,team_early_deficit_tied_or_led_later,371,0.3019,0.2877,0.0142
2023,starter_volatility,opponent_starter_ra_std_bucket,missing,team_f5_runs_2plus,383,0.6005,0.5945,0.006
2024,starter_volatility,opponent_starter_ra_std_bucket,missing,team_f5_runs_2plus,396,0.6313,0.5795,0.0518
2025,starter_volatility,opponent_starter_ra_std_bucket,missing,team_f5_runs_2plus,371,0.5984,0.5754,0.023
2023,starter_volatility,opponent_starter_ra_std_bucket,missing,team_post5_runs_2plus,383,0.5117,0.4955,0.0162
2024,starter_volatility,opponent_starter_ra_std_bucket,missing,team_post5_runs_2plus,396,0.5076,0.4773,0.0303
2025,starter_volatility,opponent_starter_ra_std_bucket,missing,team_post5_runs_2plus,371,0.4825,0.4701,0.0124
2023,starter_volatility,opponent_starter_ra_std_bucket,missing,team_runs_4plus,383,0.5875,0.5745,0.013
2024,starter_volatility,opponent_starter_ra_std_bucket,missing,team_runs_4plus,396,0.596,0.55,0.046
2025,starter_volatility,opponent_starter_ra_std_bucket,missing,team_runs_4plus,371,0.5633,0.5493,0.014
2023,starter_volatility,opponent_starter_ra_std_bucket,missing,team_runs_5plus,383,0.4778,0.4529,0.0249
2024,starter_volatility,opponent_starter_ra_std_bucket,missing,team_runs_5plus,396,0.4848,0.4252,0.0596
2025,starter_volatility,opponent_starter_ra_std_bucket,missing,team_runs_5plus,371,0.4582,0.4166,0.0416
2023,starter_volatility,opponent_starter_ra_std_bucket,missing,team_trailed_early_1to3,383,0.4569,0.4889,-0.032
2024,starter_volatility,opponent_starter_ra_std_bucket,missing,team_trailed_early_1to3,396,0.4697,0.4826,-0.0129
2025,starter_volatility,opponent_starter_ra_std_bucket,missing,team_trailed_early_1to3,371,0.5067,0.4927,0.014
2023,starter_volatility,opponent_starter_ra_std_bucket,missing,team_won,383,0.5352,0.5,0.0352
2024,starter_volatility,opponent_starter_ra_std_bucket,missing,team_won,396,0.5177,0.498,0.0197
2025,starter_volatility,opponent_starter_ra_std_bucket,missing,team_won,371,0.5202,0.5,0.0202
2023,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,f5_total_4plus,1968,0.6301,0.6342,-0.0041
2024,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,f5_total_4plus,2138,0.6314,0.6211,0.0103
2025,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,f5_total_4plus,2029,0.6215,0.6226,-0.0011
2023,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,f5_total_5plus,1968,0.53,0.531,-0.001
2024,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,f5_total_5plus,2138,0.5023,0.4957,0.0066
2025,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,f5_total_5plus,2029,0.4943,0.4925,0.0018
2023,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,game_total_10plus,1968,0.4248,0.4257,-0.0009
2024,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,game_total_10plus,2138,0.3817,0.3805,0.0012
2025,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,game_total_10plus,2029,0.3894,0.3911,-0.0017
2023,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,game_total_9plus,1968,0.5254,0.5237,0.0017
2024,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,game_total_9plus,2138,0.4897,0.4863,0.0034
2025,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,game_total_9plus,2029,0.4874,0.4853,0.0021
2023,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,opponent_blew_early_small_lead,1968,0.2779,0.2853,-0.0074
2024,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,opponent_blew_early_small_lead,2138,0.2587,0.2697,-0.011
2025,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,opponent_blew_early_small_lead,2029,0.2932,0.2877,0.0055
2023,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,opponent_runs_4plus,1968,0.5737,0.5745,-0.0008
2024,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,opponent_runs_4plus,2138,0.5575,0.55,0.0075
2025,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,opponent_runs_4plus,2029,0.5485,0.5493,-0.0008
2023,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,opponent_runs_5plus,1968,0.4522,0.4529,-0.0007
2024,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,opponent_runs_5plus,2138,0.4331,0.4252,0.0079
2025,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,opponent_runs_5plus,2029,0.4174,0.4166,0.0008
2023,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_early_deficit_scored_next2,1968,0.3227,0.3316,-0.0089
2024,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_early_deficit_scored_next2,2138,0.3068,0.3148,-0.008
2025,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_early_deficit_scored_next2,2029,0.3282,0.3279,0.0003
2023,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_early_deficit_tied_or_led_later,1968,0.2779,0.2853,-0.0074
2024,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_early_deficit_tied_or_led_later,2138,0.2587,0.2697,-0.011
2025,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_early_deficit_tied_or_led_later,2029,0.2932,0.2877,0.0055
2023,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_f5_runs_2plus,1968,0.5879,0.5945,-0.0066
2024,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_f5_runs_2plus,2138,0.5795,0.5795,0.0
2025,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_f5_runs_2plus,2029,0.5638,0.5754,-0.0116
2023,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_post5_runs_2plus,1968,0.4995,0.4955,0.004
2024,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_post5_runs_2plus,2138,0.4743,0.4773,-0.003
2025,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_post5_runs_2plus,2029,0.4712,0.4701,0.0011
2023,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_runs_4plus,1968,0.5655,0.5745,-0.009
2024,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_runs_4plus,2138,0.5496,0.55,-0.0004
2025,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_runs_4plus,2029,0.5461,0.5493,-0.0032
2023,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_runs_5plus,1968,0.4492,0.4529,-0.0037
2024,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_runs_5plus,2138,0.4242,0.4252,-0.001
2025,starter_volatility,opponent_starter_ra_std_bucket,normal_1_25_2_0,team_runs_5plus,2029,0.413,0.4166,-0.0036
